dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
1.2986784,1,0,2,21,0,6,0,1,0.28,0.2727,0.65,0.2537
1.3169088,4,0,9,11,0,0,0,2,0.66,0.6061,0.78,0.1343
1.3473216,3,1,9,9,0,2,1,1,0.6,0.6212,0.49,0.0
1.3277088,1,1,1,12,0,6,0,1,0.3,0.2879,0.61,0.2836
1.3198464,4,0,10,7,0,6,0,3,0.26,0.2273,0.87,0.3582
1.3088736,3,0,6,12,0,5,1,1,0.8,0.7121,0.41,0.2836
1.3480992,3,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896
1.3415328,3,1,7,4,0,5,1,1,0.74,0.697,0.66,0.2239
1.3054176,2,0,5,12,0,0,0,1,0.62,0.5909,0.73,0.2985
1.3442112,3,1,8,6,0,1,1,2,0.7,0.6667,0.79,0.2239
1.3366944,2,1,5,13,0,5,1,1,0.6,0.6061,0.26,0.3881
1.3030848,2,0,4,5,0,1,1,1,0.4,0.4091,0.76,0.0896
1.3402368,3,1,6,22,0,4,1,1,0.8,0.7879,0.63,0.1642
1.3256352,1,1,1,5,0,3,1,1,0.02,0.0455,0.41,0.194
1.3316832,1,1,3,12,0,3,1,2,0.64,0.6212,0.29,0.0
1.3201056,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537
1.3343616,2,1,4,13,0,6,0,1,0.62,0.6212,0.33,0.2985
1.3090464,3,0,6,20,0,0,0,2,0.7,0.6515,0.48,0.1045
1.3334112,2,1,4,21,0,2,1,1,0.54,0.5152,0.45,0.0
1.3138848,3,0,8,10,0,0,0,1,0.74,0.7121,0.74,0.2537
1.3088736,3,0,6,0,0,5,1,1,0.68,0.6364,0.79,0.194
1.3103424,3,0,7,19,0,1,1,1,0.84,0.8333,0.59,0.3284
1.3355712,2,1,4,7,0,6,0,1,0.34,0.3333,0.49,0.1642
1.2973824,1,0,2,16,0,5,1,1,0.3,0.2879,0.28,0.194
1.3509504,4,1,10,14,0,2,1,1,0.68,0.6364,0.41,0.1642
1.3427424,3,1,7,13,0,5,1,3,0.68,0.6364,0.83,0.1045
1.3526784,4,1,11,8,1,1,0,1,0.42,0.4242,0.82,0.1642
1.2966912,1,0,2,20,0,4,1,1,0.2,0.2273,0.47,0.0896
1.3509504,4,1,10,15,0,2,1,1,0.68,0.6364,0.41,0.2239
1.3360896,2,1,5,2,0,5,1,1,0.58,0.5455,0.83,0.1343
1.3485312,4,1,9,3,0,2,1,1,0.42,0.4242,0.71,0.0896
1.3156128,3,0,9,17,0,6,0,1,0.74,0.6818,0.55,0.2239
1.3393728,2,1,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239
1.2966048,1,0,2,0,0,3,1,3,0.22,0.2424,0.93,0.1045
1.35648,1,1,12,9,0,3,1,3,0.2,0.1818,0.86,0.3284
1.3260672,1,1,1,1,0,1,1,1,0.24,0.2424,0.6,0.1343
1.3091328,3,0,6,23,0,1,1,1,0.68,0.6364,0.69,0.0
1.3094784,3,0,7,18,0,5,1,1,0.8,0.6818,0.24,0.2537
1.3010976,2,0,3,20,0,6,0,2,0.28,0.2727,0.45,0.2537
1.2959136,1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0.0
1.324944,1,0,12,6,0,2,1,2,0.3,0.2727,0.61,0.2985
1.3164768,3,0,9,10,0,2,1,3,0.56,0.5303,0.88,0.1642
1.3566528,1,1,12,23,0,5,1,2,0.24,0.2576,0.65,0.0896
1.2966912,1,0,2,12,0,4,1,1,0.2,0.1818,0.4,0.3582
1.3217472,4,0,11,11,0,0,0,2,0.5,0.4848,0.63,0.1045
1.3455072,3,1,8,15,0,2,1,1,0.76,0.6667,0.37,0.0
1.3112064,3,0,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239
1.3382496,2,1,5,9,0,2,1,1,0.72,0.6818,0.7,0.2537
1.348704,4,1,9,19,0,4,1,1,0.66,0.6212,0.65,0.1343
1.3100832,3,0,7,1,0,5,1,1,0.72,0.697,0.79,0.0
1.3192416,4,0,10,5,0,6,0,1,0.38,0.3939,0.66,0.0
1.3271904,1,1,1,16,0,0,0,2,0.16,0.1515,0.8,0.194
1.3217472,4,0,11,20,0,0,0,2,0.52,0.5,0.68,0.1045
1.3187232,4,0,10,22,0,0,0,1,0.56,0.5303,0.49,0.4179
1.3497408,4,1,10,18,0,2,1,2,0.5,0.4848,0.72,0.2239
1.3325472,2,1,3,12,0,6,0,3,0.52,0.5,0.94,0.2239
1.3277952,1,1,1,15,0,0,0,1,0.36,0.3333,0.25,0.2836
1.3553568,4,1,12,4,0,4,1,2,0.26,0.2576,0.56,0.194
1.3117248,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642
1.3252032,1,0,12,20,0,5,1,2,0.34,0.3485,0.66,0.1045
1.355184,4,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239
1.3183776,4,0,10,17,0,3,1,3,0.54,0.5152,0.94,0.2239
1.3475808,3,1,9,9,0,5,1,2,0.62,0.5909,0.78,0.1642
1.31112,3,0,7,16,0,3,1,1,0.84,0.8182,0.56,0.0
1.3010976,2,0,3,22,0,6,0,2,0.28,0.2727,0.41,0.2239
1.3194144,4,0,10,14,0,1,1,2,0.54,0.5152,0.64,0.194
1.2980736,1,0,2,15,0,6,0,1,0.44,0.4394,0.16,0.7463
1.2989376,1,0,3,11,0,2,1,1,0.28,0.2727,0.45,0.2537
1.3479264,3,1,9,1,0,2,1,3,0.6,0.5152,0.94,0.194
1.336608,2,1,5,11,0,4,1,1,0.52,0.5,0.48,0.5224
1.3258944,1,1,1,4,0,6,0,1,0.32,0.3333,0.57,0.0896
1.3005792,1,0,3,15,0,0,0,1,0.4,0.4091,0.32,0.0896
1.3066272,2,0,5,12,0,0,0,2,0.7,0.6667,0.74,0.2239
1.3476672,3,1,9,10,0,6,0,1,0.62,0.6212,0.41,0.3881
1.3136256,3,0,8,9,0,4,1,1,0.72,0.6818,0.66,0.2537
1.355616,4,1,12,16,0,0,0,2,0.38,0.3939,0.82,0.1045
1.3328064,2,1,3,8,0,2,1,1,0.22,0.2121,0.37,0.2985
1.3274496,1,1,1,12,0,3,1,1,0.32,0.3333,0.53,0.1343
1.3117248,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836
1.2986784,1,0,2,0,0,6,0,1,0.24,0.2273,0.52,0.194
1.3094784,3,0,7,14,0,5,1,1,0.82,0.697,0.23,0.194
1.3436064,3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0.0
1.33704,2,1,5,2,0,2,1,2,0.56,0.5303,0.88,0.1343
1.2988512,1,0,2,10,0,1,1,2,0.52,0.5,0.72,0.4925
1.3093056,3,0,6,15,0,3,1,1,0.82,0.7121,0.3,0.1642
1.3264992,1,1,1,15,0,6,0,1,0.24,0.2121,0.38,0.2985
1.3420512,3,1,7,5,0,4,1,1,0.62,0.5909,0.73,0.1045
1.3211424,4,0,11,21,0,0,0,1,0.48,0.4697,0.36,0.2537
1.3104288,3,0,7,19,0,2,1,1,0.84,0.7576,0.44,0.2836
1.3237344,4,0,12,13,0,2,1,1,0.4,0.4091,0.37,0.3284
1.3411872,3,1,7,6,0,1,1,1,0.7,0.6515,0.58,0.1045
1.3320288,1,1,3,20,0,0,0,1,0.52,0.5,0.77,0.1343
1.2973824,1,0,2,10,0,5,1,1,0.14,0.1364,0.69,0.194
1.3300416,1,1,2,21,0,5,1,1,0.42,0.4242,0.35,0.806
1.3529376,4,1,11,12,0,4,1,2,0.36,0.3636,0.62,0.1045
1.3566528,1,1,12,6,0,5,1,1,0.22,0.2121,0.64,0.2836
1.3341024,2,1,4,14,0,3,1,1,0.36,0.3485,0.57,0.194
1.3427424,3,1,7,0,0,5,1,3,0.66,0.5909,0.89,0.0896
1.3245984,1,0,12,14,0,5,1,1,0.4,0.4091,0.54,0.4179
1.3555296,4,1,12,23,0,6,0,2,0.36,0.3485,0.62,0.1343
1.319328,4,0,10,22,0,0,0,1,0.42,0.4242,0.77,0.1045
1.3094784,3,0,7,22,0,5,1,1,0.7,0.6364,0.42,0.0
1.3068,2,0,5,23,0,2,1,1,0.72,0.697,0.79,0.0896
1.303344,2,0,4,15,0,4,1,1,0.52,0.5,0.29,0.4179
1.3215744,4,0,11,2,0,5,1,1,0.24,0.2273,0.44,0.2239
1.3295232,1,1,2,9,0,6,0,1,0.22,0.2424,0.8,0.1045
1.3107744,3,0,7,4,0,6,0,1,0.6,0.5909,0.73,0.0896
1.3087008,3,0,6,20,0,3,1,1,0.74,0.7121,0.74,0.1343
1.3239936,4,0,12,10,0,5,1,1,0.34,0.303,0.46,0.2985
1.3553568,4,1,12,2,0,4,1,2,0.26,0.2424,0.56,0.2537
1.337472,2,1,5,18,0,0,0,1,0.7,0.6515,0.51,0.3284
1.337904,2,1,5,10,0,5,1,1,0.68,0.6364,0.79,0.1642
1.3265856,1,1,1,18,0,0,0,1,0.18,0.1818,0.29,0.2239
1.3492224,4,1,10,20,0,3,1,1,0.7,0.6515,0.65,0.0
1.3460256,3,1,8,11,0,1,1,1,0.74,0.697,0.66,0.194
1.3156992,3,0,9,11,0,0,0,1,0.7,0.6515,0.65,0.0
1.3241664,4,0,12,21,0,0,0,1,0.22,0.2727,0.64,0.0
1.3363488,2,1,5,15,0,1,1,2,0.62,0.6212,0.53,0.2985
1.30464,2,0,5,4,0,5,1,1,0.36,0.3636,0.71,0.1045
1.3161312,3,0,9,14,0,5,1,2,0.54,0.5152,0.45,0.1642
1.331856,1,1,3,9,0,5,1,2,0.42,0.4242,0.82,0.0
1.3136256,3,0,8,12,0,4,1,1,0.8,0.7424,0.52,0.2836
1.3181184,4,0,10,23,0,0,0,1,0.5,0.4848,0.88,0.1045
1.3068864,2,0,6,20,0,3,1,2,0.74,0.7121,0.79,0.2537
1.3126752,3,0,8,16,0,0,0,3,0.72,0.697,0.74,0.2985
1.3328928,2,1,3,22,0,3,1,1,0.56,0.5303,0.64,0.1343
1.3389408,2,1,6,8,0,3,1,1,0.54,0.5152,0.68,0.0
1.328832,1,1,2,8,0,5,1,1,0.2,0.2121,0.59,0.1642
1.2957408,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582
1.3042944,2,0,5,15,0,1,1,1,0.66,0.6212,0.61,0.194
1.3058496,2,0,5,2,0,5,1,1,0.44,0.4394,1.0,0.0896
1.3428288,3,1,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836
1.3019616,2,0,4,6,0,2,1,2,0.48,0.4697,0.88,0.3284
1.3468032,3,1,9,11,0,3,1,2,0.78,0.7424,0.62,0.1642
1.3485312,4,1,9,23,0,2,1,1,0.6,0.6212,0.56,0.3284
1.3346208,2,1,4,11,0,2,1,1,0.6,0.6212,0.33,0.4179
1.3557888,4,1,12,18,0,2,1,1,0.38,0.3939,0.46,0.3284
1.350432,4,1,10,11,0,3,1,2,0.5,0.4848,0.51,0.0896
1.3225248,4,0,11,2,0,2,1,2,0.5,0.4848,0.88,0.0
1.3367808,2,1,5,19,0,6,0,2,0.64,0.6212,0.36,0.1642
1.3466304,3,1,9,3,1,1,0,1,0.66,0.5909,0.89,0.1343
1.3415328,3,1,7,3,0,5,1,2,0.74,0.697,0.7,0.194
1.3341888,2,1,4,12,0,4,1,1,0.46,0.4545,0.41,0.4478
1.3299552,1,1,2,20,0,4,1,1,0.46,0.4545,0.44,0.1343
1.3060224,2,0,5,8,0,0,0,1,0.6,0.5909,0.73,0.0896
1.3062816,2,0,5,10,0,3,1,1,0.7,0.6515,0.61,0.0896
1.3427424,3,1,7,23,0,5,1,2,0.62,0.5758,0.83,0.2836
1.335312,2,1,4,14,0,3,1,1,0.56,0.5303,0.22,0.3582
1.3228704,4,0,12,2,0,6,0,1,0.26,0.2576,0.65,0.1642
1.2946176,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642
1.2974688,1,0,2,23,0,6,0,1,0.22,0.2273,0.51,0.1343
1.3321152,1,1,3,0,0,1,1,1,0.48,0.4697,0.82,0.1045
1.3346208,2,1,4,9,0,2,1,1,0.6,0.6212,0.38,0.4925
1.3225248,4,0,11,10,0,2,1,3,0.56,0.5303,0.73,0.4179
1.3174272,4,0,10,15,0,6,0,2,0.42,0.4242,0.71,0.2836
1.2989376,1,0,3,18,0,2,1,1,0.32,0.3182,0.39,0.194
1.3290048,1,1,2,5,0,0,0,1,0.1,0.0758,0.49,0.3881
1.3463712,3,1,8,4,0,5,1,1,0.64,0.5758,0.89,0.1343
1.3303008,1,1,2,3,0,1,1,1,0.24,0.2424,0.75,0.1642
1.3139712,3,0,8,22,0,1,1,1,0.64,0.6212,0.38,0.2985
1.3455936,3,1,8,7,0,3,1,1,0.62,0.5909,0.78,0.0
1.3341888,2,1,4,6,0,4,1,1,0.3,0.2879,0.65,0.2537
1.3359168,2,1,5,0,0,3,1,1,0.6,0.5758,0.78,0.1045
1.326672,1,1,1,9,1,1,0,1,0.1,0.1212,0.58,0.1642
1.2972096,1,0,2,10,0,3,1,1,0.14,0.1818,0.36,0.0
1.3398912,2,1,6,14,0,0,0,1,0.64,0.6212,0.53,0.0
1.3153536,3,0,9,10,0,3,1,3,0.6,0.5455,0.88,0.1343
1.3153536,3,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.0896
1.3177728,4,0,10,20,0,3,1,1,0.52,0.5,0.77,0.1642
1.32408,4,0,12,3,0,6,0,1,0.26,0.2576,0.6,0.194
1.3388544,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239
1.3337568,2,1,4,19,0,6,0,1,0.54,0.5152,0.16,0.3284
1.3402368,3,1,6,1,0,4,1,1,0.72,0.697,0.79,0.1343
1.2971232,1,0,2,6,0,2,1,1,0.26,0.2273,0.7,0.3284
1.3401504,2,1,6,5,0,3,1,1,0.66,0.6061,0.83,0.0896
1.3388544,2,1,6,17,0,2,1,1,0.6,0.6212,0.43,0.0
1.3009248,2,0,3,6,0,4,1,2,0.28,0.2727,0.93,0.2239
1.2967776,1,0,2,5,0,5,1,2,0.14,0.1515,0.63,0.1343
1.34568,3,1,8,14,0,4,1,1,0.78,0.697,0.46,0.2239
1.302048,2,0,4,11,0,3,1,1,0.42,0.4242,0.38,0.3881
1.3117248,3,0,7,11,0,3,1,1,0.8,0.697,0.31,0.0
1.3431744,3,1,7,14,0,3,1,1,0.8,0.697,0.29,0.1343
1.30248,2,0,4,13,0,1,1,2,0.64,0.6061,0.69,0.4179
1.3385088,2,1,6,16,0,5,1,3,0.74,0.6818,0.58,0.4478
1.3277952,1,1,1,16,0,0,0,1,0.36,0.3333,0.21,0.4179
1.33704,2,1,5,9,0,2,1,2,0.58,0.5455,0.88,0.0896
1.3176864,4,0,10,1,0,2,1,2,0.4,0.4091,0.87,0.1045
1.3125024,3,0,8,16,0,5,1,1,0.8,0.7424,0.49,0.2537
1.3373856,2,1,5,13,0,6,0,1,0.7,0.6364,0.37,0.1343
1.3134528,3,0,8,20,0,2,1,1,0.74,0.6667,0.51,0.0
1.3254624,1,1,1,16,1,1,0,1,0.26,0.2273,0.35,0.4179
1.3112928,3,0,7,14,0,5,1,1,0.96,1.0,0.48,0.2985
1.347408,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194
1.3186368,4,0,10,21,0,6,0,1,0.5,0.4848,0.42,0.2239
1.3519872,4,1,11,3,0,0,0,1,0.28,0.2879,0.61,0.1045
1.3307328,1,1,3,10,0,6,0,2,0.4,0.4091,0.87,0.0
1.33056,1,1,3,19,0,4,1,1,0.48,0.4697,0.41,0.3284
1.330992,1,1,3,19,0,2,1,1,0.34,0.303,0.46,0.2985
1.338768,2,1,6,8,0,1,1,1,0.6,0.6212,0.49,0.2239
1.3372128,2,1,5,10,0,4,1,1,0.56,0.5303,0.52,0.2537
1.3430016,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0.0
1.2960864,1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045
1.3113792,3,0,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239
1.3381632,2,1,5,19,1,1,0,1,0.8,0.7576,0.55,0.2985
1.322352,4,0,11,8,0,0,0,1,0.4,0.4091,0.82,0.2985
1.2940992,1,0,1,9,0,2,1,1,0.16,0.1515,0.64,0.2239
1.3176,4,0,10,14,0,1,1,3,0.4,0.4091,0.76,0.0
1.3036032,2,0,4,20,0,0,0,3,0.6,0.5606,0.83,0.2836
1.340928,3,1,6,2,0,5,1,1,0.72,0.6667,0.58,0.194
1.32192,4,0,11,3,0,2,1,3,0.38,0.3939,1.0,0.1045
1.3066272,2,0,5,11,0,0,0,2,0.66,0.6061,0.83,0.2836
1.3373856,2,1,5,6,0,6,0,1,0.44,0.4394,0.72,0.0896
1.3026528,2,0,4,8,0,3,1,3,0.38,0.3939,0.94,0.194
1.3093056,3,0,6,13,0,3,1,1,0.8,0.697,0.31,0.3284
1.3022208,2,0,4,13,0,5,1,3,0.36,0.3333,0.76,0.2836
1.3069728,2,0,6,2,0,4,1,1,0.7,0.6364,0.39,0.0
1.3394592,2,1,6,15,0,2,1,3,0.66,0.5909,0.89,0.194
1.3239072,4,0,12,15,0,4,1,3,0.52,0.5,0.55,0.2239
1.34352,3,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537
1.3112064,3,0,7,16,0,4,1,1,0.92,0.9242,0.48,0.2836
1.3494816,4,1,10,15,0,6,0,1,0.6,0.6212,0.46,0.4179
1.3394592,2,1,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642
1.3148352,3,0,9,4,0,4,1,1,0.56,0.5303,0.83,0.0896
1.3353984,2,1,4,18,0,4,1,2,0.54,0.5152,0.77,0.194
1.3226976,4,0,12,18,0,4,1,1,0.36,0.3636,0.43,0.1045
1.3525056,4,1,11,7,0,6,0,1,0.26,0.2727,0.87,0.1045
1.3554432,4,1,12,14,0,5,1,1,0.4,0.4091,0.43,0.194
1.3057632,2,0,5,12,0,4,1,2,0.58,0.5455,0.78,0.1045
1.3341024,2,1,4,12,0,3,1,2,0.36,0.3333,0.46,0.3881
1.3455936,3,1,8,4,0,3,1,1,0.58,0.5455,0.83,0.1045
1.2946176,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836
1.3146624,3,0,8,6,0,2,1,1,0.54,0.5152,0.73,0.1045
1.31328,3,0,8,21,0,0,0,3,0.6,0.5455,0.88,0.4925
1.3079232,2,0,6,1,0,1,1,1,0.64,0.6061,0.73,0.2239
1.2952224,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194
1.2939264,1,0,1,3,0,0,0,2,0.46,0.4545,0.94,0.194
1.3481856,3,1,9,11,0,5,1,1,0.66,0.6212,0.57,0.2239
1.3264128,1,1,1,13,0,5,1,1,0.26,0.2121,0.33,0.5224
1.3302144,1,1,2,19,0,0,0,1,0.34,0.3333,0.34,0.1642
1.3142304,3,0,8,2,0,4,1,1,0.68,0.6364,0.69,0.3881
1.3254624,1,1,1,1,1,1,0,1,0.36,0.3333,0.43,0.4179
1.3520736,4,1,11,13,0,1,1,1,0.36,0.3333,0.4,0.2537
1.321488,4,0,11,23,0,4,1,1,0.26,0.2576,0.52,0.2239
1.3487904,4,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.2537
1.2985056,1,0,2,8,0,4,1,1,0.24,0.2273,0.7,0.2239
1.297296,1,0,2,10,0,4,1,1,0.12,0.1061,0.42,0.2985
1.342224,3,1,7,3,0,6,0,2,0.7,0.6515,0.54,0.1045
1.320192,4,0,11,2,0,3,1,1,0.3,0.3333,0.87,0.0
1.3087872,3,0,6,20,0,4,1,1,0.7,0.6667,0.74,0.2239
1.3490496,4,1,10,19,0,1,1,2,0.54,0.5152,0.68,0.1045
1.2997152,1,0,3,9,0,4,1,3,0.4,0.4091,0.0,0.2239
1.3185504,4,0,10,9,0,5,1,2,0.56,0.5303,0.94,0.2239
1.3213152,4,0,11,10,0,2,1,2,0.56,0.5303,0.64,0.2836
1.3125024,3,0,8,10,0,5,1,1,0.74,0.6818,0.55,0.1343
1.3080096,2,0,6,21,0,2,1,1,0.6,0.6212,0.56,0.2985
1.33272,2,1,3,0,0,1,1,2,0.48,0.4697,0.82,0.1642
1.3023936,2,0,4,6,0,0,0,2,0.36,0.3636,0.93,0.0896
1.3315104,1,1,3,2,0,1,1,1,0.38,0.3939,0.54,0.1045
1.3226112,4,0,11,13,0,3,1,2,0.38,0.3939,0.43,0.3582
1.3064544,2,0,5,20,0,5,1,2,0.62,0.5909,0.73,0.2239
1.3315968,1,1,3,7,0,2,1,2,0.46,0.4545,0.82,0.2836
1.3025664,2,0,4,1,0,2,1,2,0.62,0.6212,0.5,0.0896
1.3519008,4,1,11,14,0,6,0,2,0.36,0.3333,0.5,0.3284
1.2959136,1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0.0
1.3562208,1,1,12,20,0,0,0,1,0.26,0.303,0.65,0.0
1.3485312,4,1,9,1,0,2,1,1,0.44,0.4394,0.72,0.1343
1.341792,3,1,7,14,0,1,1,2,0.74,0.6818,0.55,0.2537
1.3388544,2,1,6,8,0,2,1,2,0.48,0.4697,0.77,0.2239
1.2975552,1,0,2,0,0,0,0,1,0.2,0.2273,0.64,0.1045
1.31328,3,0,8,2,0,0,0,3,0.64,0.5758,0.89,0.2239
1.323648,4,0,12,17,0,1,1,2,0.3,0.3333,0.56,0.0
1.3516416,4,1,10,6,0,3,1,1,0.3,0.303,0.81,0.1642
1.3121568,3,0,8,15,0,1,1,1,0.9,0.7879,0.27,0.0
1.3511232,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.0896
1.3488768,4,1,9,7,0,6,0,1,0.48,0.4697,0.67,0.2836
1.3091328,3,0,6,22,0,1,1,1,0.68,0.6364,0.69,0.0
1.3190688,4,0,10,14,0,4,1,2,0.48,0.4697,0.48,0.5522
1.3471488,3,1,9,16,0,0,0,1,0.68,0.6364,0.36,0.2836
1.3136256,3,0,8,0,0,4,1,1,0.68,0.6364,0.65,0.1343
1.3114656,3,0,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045
1.3165632,3,0,9,20,0,3,1,3,0.62,0.5455,0.94,0.0
1.3326336,2,1,3,0,0,0,0,2,0.44,0.4394,0.94,0.2836
1.349568,4,1,10,9,0,0,0,3,0.4,0.4091,0.71,0.1343
1.3079232,2,0,6,0,0,1,1,1,0.64,0.5909,0.78,0.1343
1.346112,3,1,8,16,0,2,1,1,0.82,0.7121,0.33,0.3284
1.3125888,3,0,8,9,0,6,0,1,0.74,0.697,0.7,0.2239
1.3110336,3,0,7,11,0,2,1,1,0.82,0.803,0.59,0.0
1.3359168,2,1,5,15,0,3,1,1,0.64,0.6061,0.65,0.194
1.3385088,2,1,6,11,0,5,1,2,0.7,0.6667,0.74,0.2836
1.3423104,3,1,7,10,0,0,0,1,0.76,0.7273,0.66,0.1343
1.3436928,3,1,7,14,0,2,1,1,0.8,0.7576,0.55,0.2836
1.3156128,3,0,9,19,0,6,0,1,0.7,0.6515,0.58,0.1343
1.3441248,3,1,8,15,0,0,0,1,0.9,0.8182,0.37,0.5224
1.2976416,1,0,2,5,0,1,1,1,0.32,0.303,0.53,0.2836
1.3057632,2,0,5,9,0,4,1,2,0.54,0.5152,0.88,0.0896
1.3264992,1,1,1,14,0,6,0,1,0.24,0.2121,0.41,0.2985
1.3273632,1,1,1,15,0,2,1,2,0.4,0.4091,0.71,0.1642
1.353456,4,1,11,13,0,3,1,1,0.44,0.4394,0.35,0.2239
1.2957408,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343
1.2963456,1,0,1,13,0,0,0,1,0.28,0.2879,0.61,0.1045
1.3233888,4,0,12,10,0,5,1,2,0.3,0.303,0.7,0.1642
1.350432,4,1,10,23,0,3,1,1,0.46,0.4545,0.88,0.2239
1.3437792,3,1,8,8,0,3,1,2,0.66,0.6061,0.78,0.194
1.3566528,1,1,12,18,0,5,1,1,0.24,0.2424,0.6,0.1343
1.3386816,2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0.0
1.339632,2,1,6,11,0,4,1,1,0.66,0.6212,0.57,0.2537
1.297296,1,0,2,20,0,4,1,1,0.14,0.1818,0.31,0.0896
1.3146624,3,0,8,7,0,2,1,1,0.56,0.5303,0.68,0.1343
1.3360032,2,1,5,5,0,4,1,2,0.46,0.4545,0.88,0.2537
1.299888,1,0,3,13,0,6,0,1,0.36,0.3333,0.51,0.3582
1.304208,2,0,5,2,0,0,0,1,0.42,0.4242,0.77,0.1045
1.3334976,2,1,4,15,0,3,1,2,0.64,0.6212,0.44,0.2836
1.301184,2,0,3,1,0,0,0,2,0.24,0.2273,0.52,0.194
1.3350528,2,1,4,2,0,0,0,1,0.46,0.4545,0.72,0.2836
1.3342752,2,1,4,11,0,5,1,1,0.46,0.4545,0.36,0.1343
1.3467168,3,1,9,14,0,2,1,1,0.8,0.7576,0.55,0.4179
1.351296,4,1,10,14,0,6,0,1,0.6,0.6212,0.46,0.2537
1.3207968,4,0,11,22,0,3,1,1,0.4,0.4091,0.87,0.0
1.3397184,2,1,6,9,0,5,1,1,0.62,0.6061,0.65,0.1642
1.3001472,1,0,3,19,0,2,1,2,0.34,0.3182,0.71,0.2836
1.3372128,2,1,5,7,0,4,1,1,0.54,0.5152,0.73,0.3881
1.3057632,2,0,5,18,0,4,1,1,0.6,0.6212,0.55,0.1642
1.3373856,2,1,5,19,0,6,0,1,0.7,0.6364,0.39,0.1343
1.3302144,1,1,2,1,0,0,0,1,0.24,0.2121,0.44,0.3284
1.2969504,1,0,2,9,0,0,0,1,0.28,0.2879,0.56,0.1045
1.3500864,4,1,10,12,0,6,0,1,0.44,0.4394,0.35,0.0
1.3524192,4,1,11,6,0,5,1,1,0.26,0.2727,0.65,0.1045
1.3354848,2,1,4,14,0,5,1,1,0.46,0.4545,0.33,0.3284
1.3280544,1,1,2,21,0,3,1,1,0.52,0.5,0.52,0.1642
1.3471488,3,1,9,20,0,0,0,1,0.62,0.6212,0.41,0.2836
1.3255488,1,1,1,13,0,2,1,1,0.18,0.1212,0.34,0.6567
1.2962592,1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343
1.3419648,3,1,7,11,0,3,1,2,0.76,0.7121,0.58,0.1343
1.3347072,2,1,4,21,0,3,1,2,0.42,0.4242,0.82,0.0896
1.2957408,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881
1.30032,1,0,3,12,0,4,1,1,0.5,0.4848,0.45,0.2239
1.2984192,1,0,2,1,0,3,1,1,0.14,0.1515,0.46,0.1642
1.3025664,2,0,4,12,0,2,1,2,0.56,0.5303,0.64,0.4627
1.3060224,2,0,5,11,0,0,0,1,0.7,0.6515,0.54,0.194
1.3116384,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0.0
1.3231296,4,0,12,6,0,2,1,2,0.44,0.4394,0.94,0.2836
1.299024,1,0,3,14,0,3,1,1,0.52,0.5,0.23,0.2985
1.3131072,3,0,8,6,0,5,1,1,0.62,0.6212,0.5,0.1343
1.3106016,3,0,7,8,0,4,1,1,0.64,0.6212,0.5,0.3582
1.3183776,4,0,10,22,0,3,1,3,0.54,0.5152,0.94,0.0896
1.3343616,2,1,4,15,0,6,0,2,0.64,0.6212,0.27,0.3582
1.3528512,4,1,11,1,0,3,1,1,0.24,0.2121,0.6,0.2985
1.3264992,1,1,1,2,0,6,0,1,0.16,0.1667,0.47,0.1642
1.3045536,2,0,5,4,0,4,1,1,0.34,0.3182,0.66,0.2537
1.2947904,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179
1.3126752,3,0,8,7,0,0,0,1,0.7,0.6667,0.84,0.194
1.3303872,1,1,2,2,0,2,1,1,0.4,0.4091,0.54,0.1045
